index,Customer ID,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_Segment,Segment
3336,16975.0,59,3,926.12,3,4,3,34,Loyal Customers
3337,16977.0,31,4,496.0,4,4,2,44,Loyal Customers
3338,16978.0,302,2,424.55,1,3,2,13,At Risk
3339,16979.0,19,3,1007.74,4,4,4,44,Loyal Customers
3340,16980.0,64,1,394.37,3,2,2,32,Need Attention
3341,16983.0,5,5,1778.97,5,4,4,54,Most Valuable Customers
3342,16984.0,40,7,6273.45,3,5,5,35,Loyal Customers
3343,16985.0,12,13,5459.04,5,5,5,55,Most Valuable Customers
3344,16986.0,81,9,3015.55,2,5,5,25,At Risk
3345,16987.0,12,4,910.85,5,4,3,54,Most Valuable Customers
3346,16988.0,15,1,256.55,5,2,2,52,Potential Loyal Customers
3347,16990.0,58,1,165.0,3,2,1,32,Need Attention
3348,16991.0,57,1,1041.21,3,2,4,32,Need Attention
3349,16992.0,23,8,3862.19,4,5,5,45,Loyal Customers
3350,16993.0,99,2,1950.9499999999998,2,3,4,23,Need Attention
3351,16996.0,18,3,666.6500000000001,4,4,3,44,Loyal Customers
3352,16998.0,80,1,107.0,2,2,1,22,Need Attention
3353,17000.0,32,2,406.3,4,3,2,43,Potential Loyal Customers
3354,17001.0,12,8,2651.23,5,5,5,55,Most Valuable Customers
3355,17002.0,79,4,1077.82,2,4,4,24,At Risk
3356,17003.0,38,4,830.16,3,4,3,34,Loyal Customers
3357,17004.0,28,2,1012.22,4,3,4,43,Potential Loyal Customers
3358,17005.0,106,2,742.36,2,3,3,23,Need Attention
3359,17006.0,28,4,854.54,4,4,3,44,Loyal Customers
3360,17007.0,73,1,230.17000000000002,2,2,1,22,Need Attention
3361,17008.0,65,1,81.36,3,2,1,32,Need Attention
3362,17009.0,187,1,242.06,1,2,1,12,Inactive
3363,17011.0,283,2,400.8,1,3,2,13,At Risk
3364,17012.0,361,1,384.16,1,2,2,12,Inactive
3365,17016.0,212,1,552.4,1,2,3,12,Inactive
3366,17017.0,1,13,5416.349999999999,5,5,5,55,Most Valuable Customers
3367,17018.0,23,4,1367.6,4,4,4,44,Loyal Customers
3368,17019.0,4,8,2739.59,5,5,5,55,Most Valuable Customers
3369,17020.0,178,2,935.62,1,3,3,13,At Risk
3370,17021.0,78,6,1182.22,2,5,4,25,At Risk
3371,17022.0,68,1,189.0,3,2,1,32,Need Attention
3372,17023.0,53,3,800.18,3,4,3,34,Loyal Customers
3373,17025.0,9,4,1152.87,5,4,4,54,Most Valuable Customers
3374,17026.0,5,2,54.15,5,3,1,53,Potential Loyal Customers
3375,17027.0,82,3,436.82,2,4,2,24,At Risk
3376,17028.0,217,3,1593.83,1,4,4,14,At Risk
3377,17029.0,18,5,1421.3,4,4,4,44,Loyal Customers
3378,17031.0,14,4,2393.5,5,4,5,54,Most Valuable Customers
3379,17032.0,183,8,3004.6,1,5,5,15,At Risk
3380,17033.0,33,1,302.65000000000003,4,2,2,42,Potential Loyal Customers
3381,17034.0,45,2,538.4,3,3,3,33,Need Attention
3382,17035.0,227,2,180.06,1,3,1,13,At Risk
3383,17036.0,19,1,176.9,4,2,1,42,Potential Loyal Customers
3384,17038.0,51,1,630.77,3,2,3,32,Need Attention
3385,17039.0,240,1,1954.99,1,2,4,12,Inactive
3386,17040.0,186,1,13.52,1,2,1,12,Inactive
3387,17041.0,33,3,604.71,4,4,3,44,Loyal Customers
3388,17043.0,11,4,881.37,5,4,3,54,Most Valuable Customers
3389,17044.0,10,11,11013.82,5,5,5,55,Most Valuable Customers
3390,17045.0,12,2,488.24,5,3,2,53,Potential Loyal Customers
3391,17046.0,80,4,1264.05,2,4,4,24,At Risk
3392,17047.0,67,3,1188.33,3,4,4,34,Loyal Customers
3393,17048.0,73,4,1146.33,2,4,4,24,At Risk
3394,17049.0,11,10,4287.5,5,5,5,55,Most Valuable Customers
3395,17050.0,11,5,1462.95,5,4,4,54,Most Valuable Customers
3396,17051.0,82,3,467.25,2,4,2,24,At Risk
3397,17055.0,81,1,239.55,2,2,1,22,Need Attention
3398,17056.0,374,1,128.60000000000002,1,2,1,12,Inactive
3399,17057.0,232,1,294.74,1,2,2,12,Inactive
3400,17059.0,5,5,2507.4900000000002,5,4,5,54,Most Valuable Customers
3401,17062.0,1,4,669.85,5,4,3,54,Most Valuable Customers
3402,17063.0,43,6,2177.39,3,5,5,35,Loyal Customers
3403,17065.0,273,2,194.7,1,3,1,13,At Risk
3404,17066.0,362,1,228.34,1,2,1,12,Inactive
3405,17067.0,360,3,454.54,1,4,2,14,At Risk
3406,17068.0,4,27,4608.94,5,5,5,55,Most Valuable Customers
3407,17069.0,9,6,3084.58,5,5,5,55,Most Valuable Customers
3408,17070.0,46,1,133.18,3,2,1,32,Need Attention
3409,17071.0,17,4,1372.17,4,4,4,44,Loyal Customers
3410,17072.0,261,1,282.05,1,2,2,12,Inactive
3411,17074.0,198,1,203.05,1,2,1,12,Inactive
3412,17075.0,65,6,1407.61,3,5,4,35,Loyal Customers
3413,17076.0,28,3,401.66999999999996,4,4,2,44,Loyal Customers
3414,17077.0,214,1,306.0,1,2,2,12,Inactive
3415,17080.0,15,5,669.91,5,4,3,54,Most Valuable Customers
3416,17081.0,31,4,674.23,4,4,3,44,Loyal Customers
3417,17082.0,30,4,2728.18,4,4,5,44,Loyal Customers
3418,17083.0,45,6,2644.01,3,5,5,35,Loyal Customers
3419,17084.0,32,1,2253.22,4,2,5,42,Potential Loyal Customers
3420,17085.0,12,23,6324.76,5,5,5,55,Most Valuable Customers
3421,17087.0,373,1,221.53,1,2,1,12,Inactive
3422,17089.0,22,1,128.45,4,2,1,42,Potential Loyal Customers
3423,17090.0,10,6,1105.53,5,5,4,55,Most Valuable Customers
3424,17091.0,3,11,3983.34,5,5,5,55,Most Valuable Customers
3425,17092.0,73,7,3817.18,2,5,5,25,At Risk
3426,17093.0,228,1,235.88,1,2,1,12,Inactive
3427,17094.0,59,1,100.2,3,2,1,32,Need Attention
3428,17095.0,66,4,1248.09,3,4,4,34,Loyal Customers
3429,17096.0,19,7,2737.05,4,5,5,45,Loyal Customers
3430,17097.0,1,2,386.03,5,3,2,53,Potential Loyal Customers
3431,17098.0,17,3,591.0699999999999,4,4,3,44,Loyal Customers
3432,17099.0,169,1,582.17,2,2,3,22,Need Attention
3433,17101.0,30,3,885.3199999999999,4,4,3,44,Loyal Customers
3434,17103.0,358,1,424.3,1,2,2,12,Inactive
3435,17104.0,59,1,474.03,3,2,2,32,Need Attention
3436,17106.0,25,1,491.23,4,2,2,42,Potential Loyal Customers
3437,17107.0,33,4,5259.99,4,4,5,44,Loyal Customers
3438,17108.0,299,1,174.95,1,2,1,12,Inactive
3439,17109.0,42,2,410.42,3,3,2,33,Need Attention
3440,17110.0,156,2,347.4,2,3,2,23,Need Attention
3441,17111.0,61,1,227.97,3,2,1,32,Need Attention
3442,17112.0,138,1,205.17,2,2,1,22,Need Attention
3443,17113.0,210,6,2322.59,1,5,5,15,At Risk
3444,17115.0,184,4,1923.99,1,4,4,14,At Risk
3445,17116.0,284,1,389.78,1,2,2,12,Inactive
3446,17121.0,38,1,314.74,3,2,2,32,Need Attention
3447,17122.0,24,3,432.18,4,4,2,44,Loyal Customers
3448,17123.0,75,2,631.87,2,3,3,23,Need Attention
3449,17126.0,17,4,1065.69,4,4,4,44,Loyal Customers
3450,17127.0,64,5,1155.0300000000002,3,4,4,34,Loyal Customers
3451,17129.0,156,1,31.85,2,2,1,22,Need Attention
3452,17132.0,88,2,1272.8,2,3,4,23,Need Attention
3453,17133.0,110,5,9730.09,2,4,5,24,At Risk
3454,17134.0,78,1,212.1,2,2,1,22,Need Attention
3455,17135.0,7,4,814.43,5,4,3,54,Most Valuable Customers
3456,17136.0,298,1,231.68,1,2,1,12,Inactive
3457,17137.0,52,6,1133.63,3,5,4,35,Loyal Customers
3458,17138.0,25,6,4036.77,4,5,5,45,Loyal Customers
3459,17139.0,25,13,8915.99,4,5,5,45,Loyal Customers
3460,17141.0,54,4,754.33,3,4,3,34,Loyal Customers
3461,17142.0,40,3,704.75,3,4,3,34,Loyal Customers
3462,17143.0,53,2,924.11,3,3,3,33,Need Attention
3463,17145.0,148,4,3120.91,2,4,5,24,At Risk
3464,17146.0,71,10,5110.46,3,5,5,35,Loyal Customers
3465,17147.0,88,5,1485.36,2,4,4,24,At Risk
3466,17149.0,87,1,143.10000000000002,2,2,1,22,Need Attention
3467,17150.0,12,6,1375.65,5,5,4,55,Most Valuable Customers
3468,17151.0,371,1,231.90000000000003,1,2,1,12,Inactive
3469,17152.0,61,1,327.0,3,2,2,32,Need Attention
3470,17155.0,163,5,640.76,2,4,3,24,At Risk
3471,17156.0,127,1,591.87,2,2,3,22,Need Attention
3472,17157.0,116,17,4832.9,2,5,5,25,At Risk
3473,17158.0,183,2,713.03,1,3,3,13,At Risk
3474,17159.0,113,2,560.71,2,3,3,23,Need Attention
3475,17160.0,10,11,6691.13,5,5,5,55,Most Valuable Customers
3476,17161.0,80,1,856.01,2,2,3,22,Need Attention
3477,17163.0,81,2,406.68,2,3,2,23,Need Attention
3478,17165.0,17,5,1635.64,4,4,4,44,Loyal Customers
3479,17167.0,15,3,867.11,5,4,3,54,Most Valuable Customers
3480,17168.0,134,1,400.2,2,2,2,22,Need Attention
3481,17169.0,214,1,320.95,1,2,2,12,Inactive
3482,17170.0,10,2,178.68,5,3,1,53,Potential Loyal Customers
3483,17171.0,297,1,159.68,1,2,1,12,Inactive
3484,17172.0,66,2,638.81,3,3,3,33,Need Attention
3485,17176.0,162,2,596.1899999999999,2,3,3,23,Need Attention
3486,17177.0,141,1,119.5,2,2,1,22,Need Attention
3487,17178.0,367,1,436.71,1,2,2,12,Inactive
3488,17179.0,18,3,795.47,4,4,3,44,Loyal Customers
3489,17180.0,58,7,1460.95,3,5,4,35,Loyal Customers
3490,17181.0,9,2,225.45000000000002,5,3,1,53,Potential Loyal Customers
3491,17182.0,58,2,321.3,3,3,2,33,Need Attention
3492,17184.0,205,2,198.41000000000003,1,3,1,13,At Risk
3493,17185.0,227,3,229.46,1,4,1,14,At Risk
3494,17187.0,162,1,263.76,2,2,2,22,Need Attention
3495,17188.0,82,6,2118.7000000000003,2,5,4,25,At Risk
3496,17189.0,196,3,573.23,1,4,3,14,At Risk
3497,17190.0,39,5,1298.3,3,4,4,34,Loyal Customers
3498,17191.0,4,11,2740.92,5,5,5,55,Most Valuable Customers
3499,17192.0,172,1,77.83,2,2,1,22,Need Attention
3500,17193.0,22,2,610.74,4,3,3,43,Potential Loyal Customers
3501,17194.0,166,1,549.88,2,2,3,22,Need Attention
3502,17195.0,291,1,562.98,1,2,3,12,Inactive
3503,17196.0,63,1,352.9,3,2,2,32,Need Attention
3504,17198.0,1,2,521.66,5,3,3,53,Potential Loyal Customers
3505,17199.0,218,1,145.12,1,2,1,12,Inactive
3506,17200.0,23,4,356.71,4,4,2,44,Loyal Customers
3507,17201.0,159,3,899.41,2,4,3,24,At Risk
3508,17202.0,56,1,160.65,3,2,1,32,Need Attention
3509,17203.0,24,4,2012.03,4,4,4,44,Loyal Customers
3510,17204.0,10,5,3940.13,5,4,5,54,Most Valuable Customers
3511,17205.0,52,2,615.27,3,3,3,33,Need Attention
3512,17207.0,288,1,303.21999999999997,1,2,2,12,Inactive
3513,17208.0,31,1,115.35,4,2,1,42,Potential Loyal Customers
3514,17209.0,285,3,611.6,1,4,3,14,At Risk
3515,17210.0,28,1,253.37,4,2,2,42,Potential Loyal Customers
3516,17211.0,5,6,1729.43,5,5,4,55,Most Valuable Customers
3517,17212.0,94,2,567.5600000000001,2,3,3,23,Need Attention
3518,17213.0,2,7,2401.07,5,5,5,55,Most Valuable Customers
3519,17215.0,100,1,186.15,2,2,1,22,Need Attention
3520,17216.0,190,1,65.05,1,2,1,12,Inactive
3521,17217.0,255,1,104.5,1,2,1,12,Inactive
3522,17218.0,4,9,2231.96,5,5,5,55,Most Valuable Customers
3523,17219.0,52,1,144.9,3,2,1,32,Need Attention
3524,17220.0,53,7,1283.5,3,5,4,35,Loyal Customers
3525,17221.0,227,3,643.39,1,4,3,14,At Risk
3526,17222.0,113,5,1250.86,2,4,4,24,At Risk
3527,17223.0,4,2,446.74,5,3,2,53,Potential Loyal Customers
3528,17224.0,137,1,100.86,2,2,1,22,Need Attention
3529,17225.0,217,1,131.15,1,2,1,12,Inactive
3530,17226.0,80,2,506.63,2,3,3,23,Need Attention
3531,17227.0,4,7,1082.71,5,5,4,55,Most Valuable Customers
3532,17228.0,3,7,1271.1499999999999,5,5,4,55,Most Valuable Customers
3533,17230.0,199,10,6286.54,1,5,5,15,At Risk
3534,17231.0,25,15,4022.72,4,5,5,45,Loyal Customers
3535,17233.0,84,2,369.98,2,3,2,23,Need Attention
3536,17235.0,8,7,1354.82,5,5,4,55,Most Valuable Customers
3537,17236.0,46,6,1013.13,3,5,4,35,Loyal Customers
3538,17237.0,11,2,687.39,5,3,3,53,Potential Loyal Customers
3539,17238.0,7,17,4038.45,5,5,5,55,Most Valuable Customers
3540,17239.0,23,3,806.95,4,4,3,44,Loyal Customers
3541,17240.0,232,1,130.6,1,2,1,12,Inactive
3542,17241.0,21,12,2744.14,4,5,5,45,Loyal Customers
3543,17242.0,92,3,1754.24,2,4,4,24,At Risk
3544,17243.0,5,44,12213.01,5,5,5,55,Most Valuable Customers
3545,17244.0,19,4,871.14,4,4,3,44,Loyal Customers
3546,17245.0,325,1,200.18,1,2,1,12,Inactive
3547,17246.0,182,2,38.92,1,3,1,13,At Risk
3548,17248.0,117,1,227.51,2,2,1,22,Need Attention
3549,17249.0,64,1,68.03,3,2,1,32,Need Attention
3550,17251.0,18,2,529.15,4,3,3,43,Potential Loyal Customers
3551,17254.0,37,1,198.29,3,2,1,32,Need Attention
3552,17255.0,26,2,500.72,4,3,2,43,Potential Loyal Customers
3553,17256.0,117,3,258.93,2,4,2,24,At Risk
3554,17257.0,72,2,192.73,2,3,1,23,Need Attention
3555,17258.0,32,2,417.3,4,3,2,43,Potential Loyal Customers
3556,17259.0,4,5,1285.97,5,4,4,54,Most Valuable Customers
3557,17260.0,47,1,120.95,3,2,1,32,Need Attention
3558,17261.0,145,1,230.44,2,2,1,22,Need Attention
3559,17262.0,2,7,1504.26,5,5,4,55,Most Valuable Customers
3560,17264.0,60,1,279.59,3,2,2,32,Need Attention
3561,17266.0,135,2,207.09,2,3,1,23,Need Attention
3562,17268.0,81,7,970.25,2,5,3,25,At Risk
3563,17269.0,21,1,537.46,4,2,3,42,Potential Loyal Customers
3564,17270.0,105,2,604.4,2,3,3,23,Need Attention
3565,17271.0,372,1,210.39,1,2,1,12,Inactive
3566,17273.0,60,1,141.12,3,2,1,32,Need Attention
3567,17274.0,31,1,465.4,4,2,2,42,Potential Loyal Customers
3568,17275.0,19,1,114.52,4,2,1,42,Potential Loyal Customers
3569,17276.0,38,1,508.39,3,2,3,32,Need Attention
3570,17278.0,201,1,25.2,1,2,1,12,Inactive
3571,17280.0,74,1,118.85999999999999,2,2,1,22,Need Attention
3572,17281.0,10,6,797.8499999999999,5,5,3,55,Most Valuable Customers
3573,17282.0,92,2,636.25,2,3,3,23,Need Attention
3574,17283.0,14,1,188.46,5,2,1,52,Potential Loyal Customers
3575,17284.0,25,2,1140.58,4,3,4,43,Potential Loyal Customers
3576,17285.0,264,2,428.34,1,3,2,13,At Risk
3577,17286.0,36,2,241.56,4,3,1,43,Potential Loyal Customers
3578,17287.0,3,16,3047.85,5,5,5,55,Most Valuable Customers
3579,17288.0,26,4,1080.25,4,4,4,44,Loyal Customers
3580,17289.0,12,6,1134.98,5,5,4,55,Most Valuable Customers
3581,17290.0,17,6,976.2,4,5,3,45,Loyal Customers
3582,17292.0,108,2,271.75,2,3,2,23,Need Attention
3583,17293.0,30,8,1899.1200000000001,4,5,4,45,Loyal Customers
3584,17294.0,305,2,467.78999999999996,1,3,2,13,At Risk
3585,17296.0,366,1,338.13,1,2,2,12,Inactive
3586,17298.0,10,3,459.14,5,4,2,54,Most Valuable Customers
3587,17299.0,75,2,346.97,2,3,2,23,Need Attention
3588,17300.0,26,2,393.64,4,3,2,43,Potential Loyal Customers
3589,17301.0,260,1,132.8,1,2,1,12,Inactive
3590,17304.0,170,1,111.5,2,2,1,22,Need Attention
3591,17305.0,284,1,2135.46,1,2,4,12,Inactive
3592,17306.0,29,2,1151.04,4,3,4,43,Potential Loyal Customers
3593,17307.0,31,11,3999.8900000000003,4,5,5,45,Loyal Customers
3594,17308.0,29,2,4511.76,4,3,5,43,Potential Loyal Customers
3595,17309.0,17,2,247.84,4,3,1,43,Potential Loyal Customers
3596,17310.0,23,2,1025.1,4,3,4,43,Potential Loyal Customers
3597,17311.0,28,4,2181.71,4,4,5,44,Loyal Customers
3598,17314.0,29,9,2376.51,4,5,5,45,Loyal Customers
3599,17315.0,11,5,3358.34,5,4,5,54,Most Valuable Customers
3600,17316.0,56,1,124.45,3,2,1,32,Need Attention
3601,17318.0,361,1,164.28,1,2,1,12,Inactive
3602,17319.0,305,1,29.1,1,2,1,12,Inactive
3603,17320.0,4,4,1695.15,5,4,4,54,Most Valuable Customers
3604,17321.0,30,4,1040.32,4,4,4,44,Loyal Customers
3605,17322.0,12,5,922.59,5,4,3,54,Most Valuable Customers
3606,17323.0,43,5,644.52,3,4,3,34,Loyal Customers
3607,17324.0,2,9,1311.64,5,5,4,55,Most Valuable Customers
3608,17325.0,46,2,512.77,3,3,3,33,Need Attention
3609,17326.0,44,2,321.95,3,3,2,33,Need Attention
3610,17327.0,45,2,152.35,3,3,1,33,Need Attention
3611,17328.0,309,1,104.7,1,2,1,12,Inactive
3612,17329.0,367,3,481.32,1,4,2,14,At Risk
3613,17330.0,180,2,59.900000000000006,1,3,1,13,At Risk
3614,17332.0,164,5,838.27,2,4,3,24,At Risk
3615,17334.0,42,1,328.13,3,2,2,32,Need Attention
3616,17335.0,19,2,508.0,4,3,3,43,Potential Loyal Customers
3617,17336.0,108,1,81.12,2,2,1,22,Need Attention
3618,17338.0,11,9,5498.64,5,5,5,55,Most Valuable Customers
3619,17339.0,1,2,119.0,5,3,1,53,Potential Loyal Customers
3620,17340.0,2,8,10051.53,5,5,5,55,Most Valuable Customers
3621,17341.0,2,3,1108.47,5,4,4,54,Most Valuable Customers
3622,17342.0,15,4,1227.54,5,4,4,54,Most Valuable Customers
3623,17343.0,12,5,1066.3,5,4,4,54,Most Valuable Customers
3624,17344.0,364,1,307.54,1,2,2,12,Inactive
3625,17345.0,11,6,1066.94,5,5,4,55,Most Valuable Customers
3626,17346.0,9,12,2646.44,5,5,5,55,Most Valuable Customers
3627,17348.0,73,4,1316.8899999999999,2,4,4,24,At Risk
3628,17349.0,16,4,741.5,4,4,3,44,Loyal Customers
3629,17350.0,30,3,619.971,4,4,3,44,Loyal Customers
3630,17351.0,63,9,1401.08,3,5,4,35,Loyal Customers
3631,17352.0,332,1,36.25,1,2,1,12,Inactive
3632,17353.0,127,2,1502.0,2,3,4,23,Need Attention
3633,17354.0,64,3,1750.3999999999999,3,4,4,34,Loyal Customers
3634,17355.0,22,1,285.11,4,2,2,42,Potential Loyal Customers
3635,17356.0,190,4,768.25,1,4,3,14,At Risk
3636,17358.0,12,3,500.2,5,4,2,54,Most Valuable Customers
3637,17359.0,284,1,156.6,1,2,1,12,Inactive
3638,17360.0,21,3,645.59,4,4,3,44,Loyal Customers
3639,17361.0,312,2,392.44,1,3,2,13,At Risk
3640,17362.0,36,5,711.8100000000001,4,4,3,44,Loyal Customers
3641,17363.0,31,3,940.86,4,4,3,44,Loyal Customers
3642,17364.0,12,17,7589.24,5,5,5,55,Most Valuable Customers
3643,17365.0,22,7,3423.42,4,5,5,45,Loyal Customers
3644,17366.0,68,2,1096.24,3,3,4,33,Need Attention
3645,17368.0,11,6,913.47,5,5,3,55,Most Valuable Customers
3646,17369.0,91,1,979.1999999999999,2,2,3,22,Need Attention
3647,17371.0,259,3,238.66,1,4,1,14,At Risk
3648,17372.0,17,20,3034.88,4,5,5,45,Loyal Customers
3649,17373.0,54,3,520.58,3,4,3,34,Loyal Customers
3650,17374.0,31,1,231.34,4,2,1,42,Potential Loyal Customers
3651,17375.0,67,1,260.45,3,2,2,32,Need Attention
3652,17376.0,40,2,250.44,3,3,1,33,Need Attention
3653,17377.0,1,60,14218.49,5,5,5,55,Most Valuable Customers
3654,17378.0,10,1,10.95,5,2,1,52,Potential Loyal Customers
3655,17380.0,70,3,645.0,3,4,3,34,Loyal Customers
3656,17381.0,4,12,19726.76,5,5,5,55,Most Valuable Customers
3657,17382.0,71,7,836.88,3,5,3,35,Loyal Customers
3658,17383.0,89,1,110.69999999999999,2,2,1,22,Need Attention
3659,17384.0,103,1,171.15,2,2,1,22,Need Attention
3660,17386.0,21,1,126.35000000000001,4,2,1,42,Potential Loyal Customers
3661,17388.0,56,7,1432.01,3,5,4,35,Loyal Customers
3662,17389.0,10,27,25391.0,5,5,5,55,Most Valuable Customers
3663,17390.0,56,1,149.3,3,2,1,32,Need Attention
3664,17392.0,86,1,168.65,2,2,1,22,Need Attention
3665,17393.0,46,2,381.15,3,3,2,33,Need Attention
3666,17395.0,144,1,97.5,2,2,1,22,Need Attention
3667,17396.0,7,7,1476.3,5,5,4,55,Most Valuable Customers
3668,17397.0,52,1,536.77,3,2,3,32,Need Attention
3669,17400.0,217,3,2547.09,1,4,5,14,At Risk
3670,17401.0,177,1,114.85,1,2,1,12,Inactive
3671,17402.0,5,12,2462.33,5,5,5,55,Most Valuable Customers
3672,17403.0,86,1,118.95,2,2,1,22,Need Attention
3673,17404.0,45,8,15874.3,3,5,5,35,Loyal Customers
3674,17406.0,2,11,2704.63,5,5,5,55,Most Valuable Customers
3675,17407.0,47,1,552.9,3,2,3,32,Need Attention
3676,17408.0,136,2,283.44000000000005,2,3,2,23,Need Attention
3677,17409.0,57,8,7021.66,3,5,5,35,Loyal Customers
3678,17411.0,22,2,646.44,4,3,3,43,Potential Loyal Customers
3679,17412.0,8,10,3159.46,5,5,5,55,Most Valuable Customers
3680,17413.0,40,2,560.14,3,3,3,33,Need Attention
3681,17414.0,59,4,1471.52,3,4,4,34,Loyal Customers
3682,17416.0,29,15,10405.03,4,5,5,45,Loyal Customers
3683,17417.0,184,1,164.18,1,2,1,12,Inactive
3684,17418.0,23,1,206.60000000000002,4,2,1,42,Potential Loyal Customers
3685,17419.0,3,8,2273.95,5,5,5,55,Most Valuable Customers
3686,17420.0,9,4,485.6,5,4,2,54,Most Valuable Customers
3687,17421.0,22,3,1059.41,4,4,4,44,Loyal Customers
3688,17422.0,17,5,1615.39,4,4,4,44,Loyal Customers
3689,17423.0,29,1,420.54,4,2,2,42,Potential Loyal Customers
3690,17426.0,88,7,3040.51,2,5,5,25,At Risk
3691,17428.0,4,18,14562.91,5,5,5,55,Most Valuable Customers
3692,17429.0,32,2,832.54,4,3,3,43,Potential Loyal Customers
3693,17430.0,1,3,469.40999999999997,5,4,2,54,Most Valuable Customers
3694,17432.0,21,7,1385.6299999999999,4,5,4,45,Loyal Customers
3695,17433.0,21,1,266.8,4,2,2,42,Potential Loyal Customers
3696,17435.0,47,1,331.35,3,2,2,32,Need Attention
3697,17436.0,44,3,317.76,3,4,2,34,Loyal Customers
3698,17437.0,165,1,373.17,2,2,2,22,Need Attention
3699,17438.0,80,4,1034.32,2,4,4,24,At Risk
3700,17439.0,291,1,325.74,1,2,2,12,Inactive
3701,17440.0,185,1,137.16,1,2,1,12,Inactive
3702,17441.0,368,1,293.35,1,2,2,12,Inactive
3703,17442.0,17,9,2371.74,4,5,5,45,Loyal Customers
3704,17448.0,133,46,14556.97,2,5,5,25,At Risk
3705,17449.0,23,6,2430.29,4,5,5,45,Loyal Customers
3706,17450.0,3,7,52422.3,5,5,5,55,Most Valuable Customers
3707,17454.0,98,6,1030.41,2,5,4,25,At Risk
3708,17456.0,1,2,975.5600000000001,5,3,3,53,Potential Loyal Customers
3709,17457.0,15,9,4247.11,5,5,5,55,Most Valuable Customers
3710,17458.0,17,1,213.08,4,2,1,42,Potential Loyal Customers
3711,17460.0,8,12,1605.8400000000001,5,5,4,55,Most Valuable Customers
3712,17463.0,196,2,661.5,1,3,3,13,At Risk
3713,17464.0,158,2,710.98,2,3,3,23,Need Attention
3714,17465.0,61,7,2542.79,3,5,5,35,Loyal Customers
3715,17467.0,31,1,102.6,4,2,1,42,Potential Loyal Customers
3716,17468.0,11,1,57.8,5,2,1,52,Potential Loyal Customers
3717,17469.0,36,12,3180.28,4,5,5,45,Loyal Customers
3718,17470.0,3,7,1679.8,5,5,4,55,Most Valuable Customers
3719,17471.0,110,1,321.65000000000003,2,2,2,22,Need Attention
3720,17472.0,264,1,224.81,1,2,1,12,Inactive
3721,17473.0,44,2,607.0,3,3,3,33,Need Attention
3722,17474.0,235,1,1047.0,1,2,4,12,Inactive
3723,17476.0,31,2,489.86,4,3,2,43,Potential Loyal Customers
3724,17477.0,248,2,1144.3,1,3,4,13,At Risk
3725,17478.0,44,2,1272.8,3,3,4,33,Need Attention
3726,17479.0,268,1,389.26000000000005,1,2,2,12,Inactive
3727,17480.0,80,1,390.21,2,2,2,22,Need Attention
3728,17482.0,123,2,778.19,2,3,3,23,Need Attention
3729,17483.0,50,1,177.69,3,2,1,32,Need Attention
3730,17484.0,212,2,209.57,1,3,1,13,At Risk
3731,17487.0,364,1,160.55,1,2,1,12,Inactive
3732,17488.0,277,1,336.5,1,2,2,12,Inactive
3733,17490.0,24,2,658.18,4,3,3,43,Potential Loyal Customers
3734,17491.0,3,8,2422.2000000000003,5,5,5,55,Most Valuable Customers
3735,17492.0,114,2,747.85,2,3,3,23,Need Attention
3736,17493.0,21,1,100.91000000000001,4,2,1,42,Potential Loyal Customers
3737,17494.0,137,1,54.699999999999996,2,2,1,22,Need Attention
3738,17495.0,26,1,309.16,4,2,2,42,Potential Loyal Customers
3739,17496.0,199,3,1141.84,1,4,4,14,At Risk
3740,17497.0,26,2,287.25,4,3,2,43,Potential Loyal Customers
3741,17499.0,197,1,718.51,1,2,3,12,Inactive
3742,17504.0,16,9,6568.09,4,5,5,45,Loyal Customers
3743,17505.0,186,3,1289.64,1,4,4,14,At Risk
3744,17508.0,17,7,4191.92,4,5,5,45,Loyal Customers
3745,17510.0,56,1,206.07999999999998,3,2,1,32,Need Attention
3746,17511.0,3,31,84541.17,5,5,5,55,Most Valuable Customers
3747,17512.0,88,8,2542.83,2,5,5,25,At Risk
3748,17513.0,44,2,645.6,3,3,3,33,Need Attention
3749,17514.0,305,1,334.18,1,2,2,12,Inactive
3750,17515.0,30,5,978.4399999999999,4,4,3,44,Loyal Customers
3751,17516.0,14,1,189.47,5,2,1,52,Potential Loyal Customers
3752,17518.0,61,2,329.42,3,3,2,33,Need Attention
3753,17519.0,4,10,3265.45,5,5,5,55,Most Valuable Customers
3754,17521.0,30,2,554.85,4,3,3,43,Potential Loyal Customers
3755,17524.0,74,2,394.14,2,3,2,23,Need Attention
3756,17525.0,33,2,739.2,4,3,3,43,Potential Loyal Customers
3757,17526.0,1,9,2970.14,5,5,5,55,Most Valuable Customers
3758,17529.0,246,2,1240.25,1,3,4,13,At Risk
3759,17530.0,1,3,756.51,5,4,3,54,Most Valuable Customers
3760,17531.0,163,2,970.12,2,3,3,23,Need Attention
3761,17532.0,21,1,65.34,4,2,1,42,Potential Loyal Customers
3762,17533.0,70,1,34.8,3,2,1,32,Need Attention
3763,17534.0,87,4,1445.47,2,4,4,24,At Risk
3764,17536.0,56,2,288.33,3,3,2,33,Need Attention
3765,17539.0,253,4,1226.57,1,4,4,14,At Risk
3766,17540.0,19,4,1011.7,4,4,4,44,Loyal Customers
3767,17541.0,145,1,124.46,2,2,1,22,Need Attention
